date,NO2,O3,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity,weekday
2013-01-24,44.49583333333333,23.207708333333336,25,-35,617,0,10171,44,77,Thursday
2013-01-25,54.56,12.721249999999998,25,-53,534,0,10181,1,85,Friday
2013-01-26,39.671666666666674,18.17666666666667,49,-14,150,11,10091,31,85,Saturday
2013-01-27,21.669999999999998,43.29625,58,40,94,82,10007,50,88,Sunday
2013-01-28,32.430138888888884,34.241458333333334,57,52,470,46,10077,33,85,Monday
2013-01-29,22.018194444444447,44.455,68,107,121,42,10047,38,90,Tuesday
2013-01-30,22.89976570048309,51.225875,78,103,306,73,10051,45,80,Wednesday
2013-01-31,26.12263888888889,49.43083333333333,75,78,263,16,10100,60,74,Thursday
2013-02-01,40.50208333333333,32.48125,32,49,114,52,10004,41,90,Friday
2013-02-02,16.66375,57.92166666666667,39,39,557,39,10081,56,82,Saturday
2013-02-03,23.39005681818182,45.603813405797105,48,48,263,24,10141,22,85,Sunday
2013-02-04,26.427402917131175,50.43544642857143,58,82,550,27,10079,34,76,Monday
2013-02-05,33.83,49.86645833333333,53,34,475,65,9972,8,78,Tuesday
2013-02-06,28.199027777777776,44.064166666666665,35,24,671,72,10005,8,87,Wednesday
2013-02-07,35.10375603864734,41.81402173913044,29,22,561,75,10108,24,89,Thursday
2013-02-08,30.718541666666667,41.013958333333335,24,9,552,1,10157,57,86,Friday
2013-02-09,44.14263888888889,25.759519927536232,19,-5,173,42,10186,13,94,Saturday
2013-02-10,23.288472222222225,41.10061594202898,52,-3,734,5,10084,41,76,Sunday
2013-02-11,26.582857142857147,36.112767857142856,60,-15,416,0,10037,59,64,Monday
2013-02-12,30.014305555555552,30.62895833333333,33,-8,269,-1,10157,58,68,Tuesday
2013-02-13,49.94722222222222,15.933125,21,-13,540,-1,10244,39,78,Wednesday
2013-02-14,45.60736111111111,20.69895833333333,52,-7,175,37,10155,4,82,Thursday
2013-02-15,55.19069444444444,11.51078804347826,20,42,523,1,10177,2,92,Friday
2013-02-16,45.38958333333333,16.222386363636364,13,52,313,7,10237,23,93,Saturday
2013-02-17,26.3760101010101,22.33777173913044,22,29,602,0,10242,27,86,Sunday
2013-02-18,49.41527777777778,9.642146739130435,13,22,753,0,10218,10,85,Monday
2013-02-19,37.81652777777777,18.22488224637681,24,30,277,1,10188,7,86,Tuesday
2013-02-20,22.194999999999997,38.223181818181814,39,-3,679,0,10258,68,71,Wednesday
2013-02-21,21.159166666666668,39.36939393939394,40,-12,464,0,10251,67,71,Thursday
2013-02-22,19.939103535353535,48.09030632411067,48,-20,561,0,10202,58,69,Friday
2013-02-23,14.805,57.344185606060606,48,-15,356,1,10186,40,69,Saturday
2013-02-24,13.382083333333332,51.91975378787879,46,2,227,24,10187,19,90,Sunday
2013-02-25,22.7743253968254,31.32578947368421,41,17,187,4,10238,26,92,Monday
2013-02-26,23.346388888888885,22.365833333333335,35,32,535,0,10320,22,89,Tuesday
2013-02-27,31.560416666666665,26.672916666666666,35,10,226,0,10330,30,87,Wednesday
2013-02-28,26.04902777777778,34.341875,23,23,833,0,10288,39,83,Thursday
2013-03-01,17.128055555555555,62.68583333333333,31,35,362,1,10271,11,80,Friday
2013-03-02,17.29069444444444,65.500625,19,31,485,0,10259,66,72,Saturday
2013-03-03,28.769861111111112,44.98416666666667,18,38,277,2,10239,11,84,Sunday
2013-03-04,47.22708333333333,27.09916666666667,40,45,1290,0,10169,58,68,Monday
2013-03-05,63.02222222222222,17.942291666666666,40,86,1226,0,10083,61,57,Tuesday
2013-03-06,66.1723611111111,16.100625,26,112,632,0,10030,62,52,Wednesday
2013-03-07,44.74236111111111,17.981041666666663,38,89,539,4,9994,50,67,Thursday
2013-03-08,31.890416666666667,14.697083333333332,43,91,758,20,9987,20,85,Friday
2013-03-09,28.94638888888889,10.370833333333334,33,47,160,240,9985,23,95,Saturday
2013-03-10,11.454752415458936,61.393125000000005,43,-1,189,28,10038,18,82,Sunday
2013-03-11,15.03558574879227,61.456875,63,-21,378,-1,10084,61,70,Monday
2013-03-12,29.7955303030303,49.05395833333334,52,-25,995,0,10072,68,62,Tuesday
2013-03-13,49.21819444444444,35.281875,19,-9,1042,-1,10070,57,77,Wednesday
2013-03-14,46.93180555555556,41.325833333333335,24,-7,1181,1,10131,17,73,Thursday
2013-03-15,51.79611111111111,29.33625,41,4,496,23,10128,36,82,Friday
2013-03-16,16.82611111111111,62.42166666666666,59,53,640,-1,10054,70,59,Saturday
2013-03-17,18.667777777777776,51.736041666666665,51,56,538,20,9960,37,80,Sunday
2013-03-18,38.49041666666667,39.45666666666666,36,57,1159,24,9924,45,80,Monday
2013-03-19,35.626527777777774,23.057291666666664,35,33,590,3,9984,13,84,Tuesday
2013-03-20,20.315277777777776,53.237500000000004,41,14,659,0,10065,50,75,Wednesday
2013-03-21,33.7625,46.16166666666666,20,12,1033,0,10188,58,72,Thursday
2013-03-22,19.39916666666667,57.84666666666667,73,5,1190,0,10174,50,71,Friday
2013-03-23,10.028472222222222,76.23875000000001,97,-3,933,0,10158,65,52,Saturday
2013-03-24,7.894166666666667,82.195,93,-6,951,0,10163,77,31,Sunday
2013-03-25,15.09763888888889,79.95541666666668,81,3,1503,0,10159,69,42,Monday
2013-03-26,17.383194444444445,78.06145833333333,65,7,1817,0,10144,66,44,Tuesday
2013-03-27,25.043333333333337,69.53770833333334,51,10,1826,0,10122,69,48,Wednesday
2013-03-28,25.504444444444445,63.50229166666667,40,1,1077,-1,10107,57,60,Thursday
2013-03-29,28.26194444444445,65.98083333333334,19,-4,487,1,10095,8,82,Friday
2013-03-30,18.706944444444446,71.23916666666668,27,3,932,-1,10101,5,78,Saturday
2013-03-31,15.91625,75.69125,29,5,899,-1,10139,56,72,Sunday
2013-04-01,10.89722222222222,82.15104166666666,44,23,1653,0,10126,59,58,Monday
2013-04-02,18.421944444444446,75.73104166666667,55,33,1996,0,10143,72,46,Tuesday
2013-04-03,20.27541666666667,75.75375,58,30,1662,0,10166,68,49,Wednesday
2013-04-04,21.909166666666664,72.19604166666667,51,28,433,-1,10132,64,59,Thursday
2013-04-05,17.55236111111111,67.80333333333334,48,40,1001,0,10134,64,61,Friday
2013-04-06,14.18861111111111,78.421875,39,42,1492,0,10215,57,59,Saturday
2013-04-07,15.358194444444445,80.31062499999999,21,41,1938,0,10206,2,66,Sunday
2013-04-08,28.351250000000004,62.004999999999995,41,59,1558,0,10070,65,51,Monday
2013-04-09,41.984722222222224,28.603541666666665,31,65,923,3,10000,37,80,Tuesday
2013-04-10,43.048333333333325,29.478125,25,61,1051,-1,10040,18,84,Wednesday
2013-04-11,34.60680555555555,27.05291666666667,44,71,392,41,9982,10,91,Thursday
2013-04-12,31.415694444444444,45.74604166666667,43,86,915,49,10006,10,85,Friday
2013-04-13,20.248611111111114,58.593333333333334,40,100,1164,10,10152,33,78,Saturday
2013-04-14,18.458472222222223,53.63854166666667,46,158,1373,1,10181,62,71,Sunday
2013-04-15,48.72833333333333,41.913125,27,123,1066,20,10191,37,79,Monday
2013-04-16,32.13777777777778,41.51541666666667,44,121,1070,-1,10183,16,78,Tuesday
2013-04-17,38.38027777777778,36.731458333333336,38,152,1239,-1,10171,35,71,Wednesday
2013-04-18,16.655833333333334,77.58375,79,124,2135,0,10148,62,60,Thursday
2013-04-19,22.509305555555557,56.95395833333333,39,80,1032,-1,10247,59,75,Friday
2013-04-20,12.301250000000001,71.000625,41,63,2398,0,10311,46,63,Saturday
2013-04-21,20.515416666666663,62.557916666666664,22,73,1737,0,10205,49,66,Sunday
2013-04-22,35.9322514619883,32.459583333333335,37,88,2071,0,10167,5,70,Monday
2013-04-23,39.739583333333336,28.67666666666667,35,105,746,12,10201,21,84,Tuesday
2013-04-24,41.415,31.63276268115942,33,135,2051,0,10241,50,74,Wednesday
2013-04-25,40.59486842105263,32.32246710526316,26,155,1678,-1,10210,57,73,Thursday
2013-04-26,24.390694444444446,50.07633152173913,30,79,256,70,10116,20,88,Friday
2013-04-27,9.353194444444444,77.3575634057971,35,66,1906,0,10134,59,70,Saturday
2013-04-28,19.890694444444446,67.22854166666667,20,72,2060,0,10162,58,70,Sunday
2013-04-29,32.28236111111111,58.115833333333335,39,80,1647,24,10165,50,68,Monday
2013-04-30,17.90597222222222,57.576458333333335,34,85,1905,0,10239,59,70,Tuesday
2013-05-01,16.300972222222224,65.85458333333334,40,105,2391,0,10232,61,60,Wednesday
2013-05-02,23.27638888888889,52.17125,37,113,1026,0,10207,71,60,Thursday
2013-05-03,34.09222222222222,53.85583333333334,23,123,2415,0,10180,27,64,Friday
2013-05-04,20.868472222222223,57.467708333333334,39,118,2221,0,10181,1,68,Saturday
2013-05-05,15.318888888888887,69.10402173913045,25,132,1880,0,10226,58,68,Sunday
2013-05-06,23.451366959064327,79.2157894736842,25,155,2421,0,10198,35,64,Monday
2013-05-07,24.73860507246377,66.38876811594203,35,164,1527,1,10153,50,72,Tuesday
2013-05-08,30.648750000000003,43.25607789855072,33,163,1392,43,10094,19,82,Wednesday
2013-05-09,16.661805555555556,67.22828804347826,38,131,2319,-1,10117,59,65,Thursday
2013-05-10,18.44527777777778,61.92933876811595,55,124,720,1,10123,60,70,Friday
2013-05-11,18.143888888888892,64.42229166666667,44,102,865,174,10117,39,82,Saturday
2013-05-12,12.62486111111111,64.89152173913044,38,95,1311,63,10135,41,78,Sunday
2013-05-13,22.75486111111111,57.91375,47,111,813,43,10108,21,79,Monday
2013-05-14,34.32213768115942,48.55415760869566,35,94,1040,29,10067,60,83,Tuesday
2013-05-15,38.120416666666664,45.060625,42,117,1545,1,9999,57,70,Wednesday
2013-05-16,31.500694444444445,49.40140398550725,25,92,397,145,9998,34,91,Thursday
2013-05-17,32.25888888888889,57.65577898550725,22,92,307,89,10029,21,94,Friday
2013-05-18,28.413143939393944,51.57505681818181,25,98,587,0,10083,2,85,Saturday
2013-05-19,11.94138888888889,64.09967391304347,29,108,1872,0,10100,1,82,Sunday
2013-05-20,27.537916666666664,31.858759057971014,15,114,378,45,10083,17,94,Monday
2013-05-21,30.17625,43.69866847826087,26,103,301,95,10105,20,95,Tuesday
2013-05-22,17.52208333333333,66.88221920289855,43,90,1004,-1,10138,58,76,Wednesday
2013-05-23,26.579823232323232,54.83104166666668,24,66,1547,68,10092,57,80,Thursday
2013-05-24,25.926111111111112,49.883125,34,79,1998,15,10113,59,75,Friday
2013-05-25,13.360694444444443,62.77020833333333,36,89,1920,49,10158,57,80,Saturday
2013-05-26,13.538472222222223,64.41716485507246,44,97,1332,5,10128,61,82,Sunday
2013-05-27,28.628194444444446,76.70333333333333,28,135,2735,0,10097,58,59,Monday
2013-05-28,25.135277777777777,80.50028079710145,47,160,2630,0,10030,64,58,Tuesday
2013-05-29,39.440694444444446,38.931730072463765,32,111,409,5,10012,15,91,Wednesday
2013-05-30,25.32472222222222,49.6170652173913,22,131,1166,0,10080,12,82,Thursday
2013-05-31,12.897777777777778,83.58832427536231,49,151,2700,0,10126,19,77,Friday
2013-06-01,11.148989898989898,74.76964015151515,40,110,1251,0,10193,56,83,Saturday
2013-06-02,9.582373737373738,64.44528079710145,35,121,2747,0,10265,65,69,Sunday
2013-06-03,9.312222222222223,59.41354166666666,37,108,1503,0,10295,60,74,Monday
2013-06-04,12.278472222222222,61.93864130434782,33,145,2807,0,10239,68,68,Tuesday
2013-06-05,15.119106280193236,64.13114130434784,32,162,2512,0,10198,70,65,Wednesday
2013-06-06,16.12431763285024,62.333894927536235,34,176,2787,0,10206,63,69,Thursday
2013-06-07,14.467651515151514,64.82239130434783,38,172,2895,0,10216,59,70,Friday
2013-06-08,6.845277777777778,59.599130434782616,50,141,2811,0,10190,62,73,Saturday
2013-06-09,5.560416666666668,57.058052536231884,45,123,1821,0,10142,70,74,Sunday
2013-06-10,17.628055555555555,59.101295289855074,19,121,1799,0,10147,56,73,Monday
2013-06-11,37.150277777777774,60.018514492753624,17,154,1935,0,10165,50,71,Tuesday
2013-06-12,31.218611111111116,31.353478260869565,40,186,992,13,10148,50,79,Wednesday
2013-06-13,19.641944444444444,41.30041666666667,53,160,953,38,10129,58,80,Thursday
2013-06-14,27.42498015873016,41.038621794871794,35,150,1964,0,10176,60,70,Friday
2013-06-15,13.880138888888892,54.428749999999994,57,148,2200,23,10111,59,65,Saturday
2013-06-16,14.191249999999998,55.52312500000001,36,144,1944,-1,10152,65,68,Sunday
2013-06-17,19.684749999999998,63.02708333333334,34,179,2027,-1,10152,65,66,Monday
2013-06-18,30.57622474747475,73.59333333333333,19,227,2290,-1,10146,50,69,Tuesday
2013-06-19,22.762916666666666,66.249375,33,216,1475,2,10134,41,80,Wednesday
2013-06-20,36.61972222222222,38.101458333333326,20,195,903,35,10119,2,90,Thursday
2013-06-21,24.86122474747475,41.852083333333326,48,165,465,69,10102,26,89,Friday
2013-06-22,14.839583333333335,52.28895833333334,59,161,1071,18,10102,57,81,Saturday
2013-06-23,11.176527777777778,48.18958333333333,56,146,1108,80,10094,56,83,Sunday
2013-06-24,20.703194444444446,41.68145833333333,35,134,1264,30,10199,40,83,Monday
2013-06-25,20.707222222222224,43.071875,25,131,1546,0,10276,65,73,Tuesday
2013-06-26,27.13892512077295,50.43416666666667,26,130,1832,25,10278,11,77,Wednesday
2013-06-27,21.235277777777778,50.08166666666666,30,127,1275,12,10232,56,78,Thursday
2013-06-28,32.685694444444444,29.000416666666666,33,137,792,130,10174,23,90,Friday
2013-06-29,16.385694444444443,43.87166666666666,35,141,1685,24,10202,50,77,Saturday
2013-06-30,16.05666666666667,44.151875000000004,37,166,1840,0,10207,39,77,Sunday
2013-07-01,23.698333333333334,32.091458333333335,33,157,1538,0,10165,58,79,Monday
2013-07-02,33.202083333333334,46.19729166666667,23,166,1882,15,10129,24,74,Tuesday
2013-07-03,29.057916666666667,18.51520833333333,29,166,959,66,10097,45,89,Wednesday
2013-07-04,24.245,20.71,34,180,1783,1,10204,57,84,Thursday
2013-07-05,22.607449494949492,44.747529761904765,26,183,1874,0,10286,50,79,Friday
2013-07-06,15.681666666666667,66.94645833333334,22,191,2540,0,10303,64,73,Saturday
2013-07-07,8.10513888888889,66.01645833333333,30,196,2865,0,10313,60,72,Sunday
2013-07-08,11.663472222222223,63.074375,40,194,2805,0,10313,63,70,Monday
2013-07-09,12.556527777777779,56.12770833333333,34,183,2826,0,10266,58,68,Tuesday
2013-07-10,9.78888888888889,57.649583333333325,36,162,1568,1,10235,56,76,Wednesday
2013-07-11,11.715277777777779,61.745,25,148,1098,0,10234,65,72,Thursday
2013-07-12,24.543888888888887,30.18996212121212,18,143,1270,-1,10236,1,84,Friday
2013-07-13,10.226666666666668,70.23375,22,165,2185,0,10239,10,78,Saturday
2013-07-14,15.566944444444445,64.77609601449277,16,165,1616,0,10241,2,83,Sunday
2013-07-15,24.772563131313134,68.7525,20,193,2754,0,10229,8,70,Monday
