time,NL10636,NL10639,NL10643
2018-08-30,20.099166666666665,22.979999999999997,14.348333333333331
2018-08-31,28.05,31.829583333333336,22.666666666666668
2018-09-01,14.54625,18.848333333333333,12.667916666666665
2018-09-02,10.613333333333332,14.879166666666668,9.7125
2018-09-03,11.265,18.777916666666666,10.665416666666665
2018-09-04,16.004583333333333,24.050833333333333,13.973333333333334
2018-09-05,20.065,24.795416666666664,17.449166666666667
2018-09-06,32.32916666666667,34.55875,22.294583333333332
2018-09-07,21.999583333333334,21.549166666666668,13.954166666666666
2018-09-08,23.68541666666667,27.383750000000003,17.30458333333333
2018-09-09,24.699583333333333,24.642500000000002,15.694583333333334
2018-09-10,19.981666666666666,22.941249999999997,13.222083333333336
2018-09-11,17.069166666666664,18.516666666666666,12.227083333333333
2018-09-12,16.717083333333335,23.854166666666668,15.045000000000002
2018-09-13,27.897916666666664,33.57541666666666,21.62708333333333
2018-09-14,25.610000000000003,27.68375,16.228333333333335
2018-09-15,31.44083333333333,32.84791666666666,23.232916666666668
2018-09-16,37.12,42.464999999999996,27.705833333333334
2018-09-17,50.71208333333333,52.38499999999999,32.3175
2018-09-18,23.05666666666666,27.006249999999998,16.209999999999997
2018-09-19,23.083333333333332,25.169166666666666,16.52416666666667
2018-09-20,27.422916666666666,30.51,18.269583333333333
2018-09-21,14.239583333333334,13.871250000000003,8.652500000000002
2018-09-22,20.601249999999997,23.868333333333336,14.159583333333336
2018-09-23,21.310833333333335,24.795,14.624583333333334
2018-09-24,35.76499999999999,35.335,23.230416666666667
2018-09-25,47.24375,48.16499999999999,34.751666666666665
2018-09-26,43.434583333333336,47.839523809523804,32.87047619047619
2018-09-27,51.00666666666666,49.23541666666666,35.765
2018-09-28,17.098333333333333,22.91791666666667,16.502083333333335
2018-09-29,36.041666666666664,40.143750000000004,26.796250000000004
2018-09-30,25.089583333333337,24.072083333333335,15.012083333333331
2018-10-01,25.115416666666665,25.187083333333334,15.921249999999999
2018-10-02,31.42958333333333,27.902083333333334,20.33583333333333
2018-10-03,32.887499999999996,30.123333333333335,20.692916666666665
2018-10-04,38.75833333333333,41.42875,31.104166666666668
2018-10-05,54.696666666666665,55.151250000000005,40.443333333333335
2018-10-06,23.66,24.62,17.997083333333332
2018-10-07,24.5175,28.87833333333333,20.904166666666665
2018-10-08,45.16916666666666,48.22086956521739,35.744166666666665
2018-10-09,59.57333333333333,62.654545454545456,47.68875
2018-10-10,34.945,41.38666666666666,28.66291666666667
2018-10-11,38.380833333333335,37.35916666666667,24.032083333333333
2018-10-12,29.206666666666667,27.545416666666668,16.685
2018-10-13,34.49458333333334,30.965000000000003,17.47875
2018-10-14,34.861250000000005,36.876250000000006,20.8175
2018-10-15,50.02791666666667,54.34791666666666,35.91708333333333
2018-10-16,68.66333333333334,69.23708333333333,51.596666666666664
2018-10-17,32.76708333333334,32.09708333333334,23.739583333333332
2018-10-18,16.426666666666666,21.481666666666666,17.141666666666666
