STN,YYYYMMDD,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity
260,19580401,   67,   18, 1852,    0,10185,   56,   68
260,19580402,   31,   19,  862,    3,10165,   50,   79
260,19580403,   51,   50, 1363,   72,10048,   25,   76
260,19580404,   62,   74,  778,   14, 9993,   30,   84
260,19580405,   41,   66,  707,   15,10041,   22,   86
260,19580406,   57,   48,  359,    0,10136,   23,   88
260,19580407,   51,   46, 1481,    0,10199,   56,   75
260,19580408,   57,   38, 1150,    6,10193,   60,   82
260,19580409,   57,   19,  842,   14,10201,   58,   83
260,19580410,   82,   24, 1489,   24,10191,   30,   77
260,19580411,   77,   33, 1617,    0,10264,   65,   71
260,19580412,   77,   36, 2053,    0,10272,   65,   68
260,19580413,   67,   47, 2097,    0,10215,   10,   73
260,19580414,   77,   63, 2028,    0,10150,   50,   73
260,19580415,   77,   50,  892,    7,10102,    6,   89
260,19580416,   67,   46,  969,    7,10142,   56,   79
260,19580417,   41,   44, 1432,    0,10183,   60,   73
260,19580418,   51,   68,  349,   29,10159,    6,   89
260,19580419,   46,  107, 1172,   13,10188,   12,   81
260,19580420,   51,  111, 2001,    0,10226,   50,   72
260,19580421,   51,   94, 1950,    0,10216,   50,   74
260,19580422,   57,   86, 1645,    1,10178,   56,   74
260,19580423,   36,   84, 2145,    0,10188,   30,   73
260,19580424,   31,  108, 1787,    0,10168,   20,   68
260,19580425,   46,   88,  772,   63,10134,   40,   84
260,19580426,   72,   89,  614,  143,10049,   40,   89
260,19580427,   98,   62,  962,   89,10078,   20,   83
260,19580428,   62,   75,  975,   33,10145,   30,   86
260,19580429,   31,  102, 1971,    0,10247,   20,   77
260,19580430,   26,  130, 1524,    0,10309,   50,   79
260,19580501,   31,  129, 1808,    0,10318,    0,   83
260,19580502,   36,  133, 2054,    0,10251,   35,   79
260,19580503,   51,   79, 2216,    0,10234,   56,   71
260,19580504,   31,   84, 2380,    0,10221,   70,   68
260,19580505,   57,  128, 1549,    2,10133,   50,   72
260,19580506,   72,  127, 1020,   17,10109,   45,   88
260,19580507,   41,  126, 1764,    0,10166,   50,   78
260,19580508,   62,  160,  936,   13,10137,   38,   88
260,19580509,   62,  157, 1179,   16,10141,   50,   86
260,19580510,   41,  150, 1595,   77,10119,   50,   84
260,19580511,   57,  112, 1227,    3,10107,   43,   78
260,19580512,   67,  109, 1705,    0,10118,   58,   74
260,19580513,   36,  112, 1711,    0,10178,   60,   74
260,19580514,   36,  133, 1357,    0,10096,   46,   74
260,19580515,   46,  106, 1380,    3,10048,   58,   83
260,19580516,   67,   85,  302,  247, 9978,   42,   92
260,19580517,   57,   94, 1775,   17,10169,   20,   80
260,19580518,   62,  127,  812,   19,10177,   30,   89
260,19580519,   46,  133, 1003,    1,10201,   20,   88
260,19580520,   31,  129, 1689,    0,10135,   20,   84
260,19580521,   46,  107, 1416,    0,10158,   12,   80
260,19580522,   36,  112, 1852,    9,10178,   25,   78
260,19580523,   41,  145, 1829,   64,10102,    9,   77
260,19580524,   41,  123, 1117,    4,10101,   18,   85
260,19580525,   36,  124, 1103,   72,10131,   45,   85
260,19580526,   51,  117, 1352,   32,10128,   30,   86
260,19580527,   26,  110, 1185,    1,10186,   15,   87
260,19580528,   31,  123, 2474,    0,10191,    4,   80
260,19580529,   36,  142, 2456,    0,10183,   15,   69
260,19580530,   51,  135, 1206,   58,10121,   40,   83
260,19580531,   41,  147, 2318,    1,10161,   30,   73
260,19580601,   57,  195, 2577,    0,10151,   56,   58
260,19580602,   46,  203, 2284,    6,10128,   65,   67
260,19580603,   41,  156, 1926,    0,10177,   70,   72
260,19580604,   21,  138, 1247,    0,10191,   50,   80
260,19580605,   36,  159, 2697,    0,10187,   27,   75
260,19580606,   31,  144, 2079,    0,10166,   35,   78
260,19580607,   46,  156, 1175,    1,10147,   45,   80
260,19580608,   67,  144, 1075,   24,10167,   45,   82
260,19580609,   41,  137, 1560,    0,10156,   45,   79
260,19580610,   36,  112, 2429,    0,10156,   50,   75
260,19580611,   36,  108, 2107,    0,10200,   60,   72
260,19580612,   26,  111,  904,    0,10242,   65,   71
260,19580613,   36,  111, 2073,    0,10268,   65,   69
260,19580614,   41,  137, 2612,    0,10267,   60,   73
260,19580615,   36,  176, 2416,    0,10241,   57,   63
260,19580616,   31,  193, 2551,    0,10185,   50,   61
260,19580617,   41,  182, 1650,    0,10140,   50,   73
260,19580618,   41,  133, 1577,    8,10218,   60,   77
260,19580619,   41,  138, 1489,    4,10159,   20,   74
260,19580620,   36,  137,  404,   49,10014,   15,   94
260,19580621,   26,  130,  484,  142,10002,    9,   94
260,19580622,   46,  125, 1528,  138,10022,   45,   87
260,19580623,   57,  121, 1070,  110,10047,   50,   88
260,19580624,   36,  128, 1814,    1,10091,    1,   80
260,19580625,   51,  141, 1636,    0,10112,   15,   78
260,19580626,   67,  168, 1453,  134, 9979,   30,   84
260,19580627,   51,  145,  859,   21, 9981,   45,   84
260,19580628,   26,  147, 1324,    0,10109,    2,   85
260,19580629,   26,  159, 1024,    0,10118,    2,   87
260,19580630,   21,  177, 2058,    2,10097,    0,   81
260,19580701,   51,  216, 1956,    0,10062,   22,   71
260,19580702,   26,  159,  447,  112,10055,   18,   95
260,19580703,   21,  164, 1440,   12,10083,   11,   88
260,19580704,   31,  163, 1717,    0,10109,    9,   87
260,19580705,   31,  166, 1427,    1,10141,   35,   86
260,19580706,   36,  144,  735,    3,10177,   50,   89
260,19580707,   26,  147, 1097,    0,10240,   65,   81
260,19580708,   26,  163, 1713,    0,10273,    7,   84
260,19580709,   15,  187, 2369,    2,10220,    0,   81
260,19580710,   31,  181, 2213,    0,10170,   35,   80
260,19580711,   41,  184, 2371,   30,10134,   35,   73
260,19580712,   46,  196, 2278,    1,10101,   29,   78
260,19580713,   93,  186, 1350,    8,10081,   50,   77
260,19580714,   51,  158, 2463,    0,10167,   45,   73
260,19580715,   41,  175, 1933,    3,10156,   45,   68
260,19580716,   46,  151,  292,  121,10115,   30,   93
260,19580717,   51,  155, 1962,   31,10223,   18,   82
260,19580718,   21,  157, 1628,    2,10239,    0,   85
260,19580719,   57,  194, 2324,    0,10179,   57,   66
260,19580720,   46,  176, 1345,   71,10091,   40,   85
260,19580721,   67,  164, 1740,   49,10044,   56,   83
260,19580722,   57,  143, 1208,   95, 9974,   60,   89
260,19580723,   57,  136, 1633,    8,10031,   60,   77
260,19580724,   62,  130, 1394,   12,10121,   58,   82
260,19580725,   26,  153, 2259,    0,10202,   62,   69
260,19580726,   62,  160,  705,  171,10128,   18,   90
260,19580727,   51,  171, 1810,    5,10129,   58,   81
260,19580728,   72,  181, 1034,   22,10056,   25,   87
260,19580729,   67,  173, 1570,   37,10102,   58,   82
260,19580730,   57,  162, 1360,    1,10166,   65,   78
260,19580731,   41,  165, 1770,    0,10211,   56,   82
260,19580801,   31,  166, 1357,   47,10158,   25,   84
260,19580802,   72,  154, 1990,    0,10181,   58,   78
260,19580803,   36,  155, 2118,    1,10238,   56,   76
260,19580804,   67,  154,  552,    2,10217,   40,   90
260,19580805,   57,  164,  520,    6,10166,   40,   90
260,19580806,   41,  151, 1240,    6,10115,   40,   84
260,19580807,   41,  123,  650,  106,10094,    8,   94
260,19580808,   46,  142, 1141,   16,10112,    1,   91
260,19580809,   31,  185, 1505,    0,10161,   30,   87
260,19580810,   41,  210, 2104,    0,10170,   40,   80
260,19580811,   31,  196, 1488,  168,10127,   25,   85
260,19580812,   46,  167, 1262,   18,10099,   40,   88
260,19580813,   51,  169, 1387,   19,10120,   45,   85
260,19580814,   46,  179,  838,   24,10106,   35,   89
260,19580815,   41,  178,  513,   29,10130,   25,   95
260,19580816,   46,  170, 1775,   37,10126,   63,   82
260,19580817,   31,  170, 1586,    0,10154,    3,   85
260,19580818,   51,  194, 1612,    2,10084,   57,   78
260,19580819,   36,  189, 1297,  180,10036,    1,   89
260,19580820,   46,  165,  935,   51,10019,    1,   91
260,19580821,   41,  162, 1767,    0,10020,   60,   82
260,19580822,   21,  165,  980,   14,10000,   30,   87
260,19580823,   41,  164, 1335,   63,10074,   35,   87
260,19580824,   51,  152, 1743,   30,10116,   56,   83
260,19580825,   41,  144, 1155,   51,10073,   56,   90
260,19580826,   36,  158, 1564,    1,10166,   60,   83
260,19580827,   57,  177, 1785,    0,10152,   37,   77
260,19580828,   57,  202, 1552,    1,10104,   50,   78
260,19580829,   26,  211, 1195,    0,10103,   25,   89
260,19580830,   36,  209, 1209,    1,10129,    4,   92
260,19580831,   36,  214,  960,    0,10110,    1,   85
260,19580901,   67,  207, 1732,    0,10136,   50,   71
260,19580902,   62,  199, 1698,    0,10150,   50,   72
260,19580903,   67,  178, 1748,    0,10174,   56,   68
260,19580904,   62,  176, 1483,    0,10197,   60,   67
260,19580905,   57,  196, 1665,    0,10201,   50,   68
260,19580906,   36,  205, 1443,   36,10177,   40,   79
260,19580907,   36,  181, 1050,   16,10188,   35,   89
260,19580908,   57,  160,  786,  116,10178,   56,   87
260,19580909,   51,  157,  791,   16,10176,   30,   90
260,19580910,   36,  157, 1380,   33,10216,   30,   87
260,19580911,   36,  146,  925,    5,10245,   50,   87
260,19580912,   26,  147,  833,    0,10258,   56,   83
260,19580913,   31,  149, 1553,    0,10246,   35,   84
260,19580914,   31,  171, 1534,    0,10204,   20,   81
260,19580915,   46,  167,  580,    0,10151,   15,   90
260,19580916,   51,  154,  169,   13,10190,   25,   94
260,19580917,   31,  155, 1156,    0,10224,    9,   89
260,19580918,   26,  133,  819,    0,10213,    0,   92
260,19580919,   46,  149,  937,    2,10166,    1,   87
260,19580920,   57,  147, 1000,  114,10121,   18,   87
260,19580921,   46,  137,  711,   28,10102,   56,   92
260,19580922,   51,  125,  602,   71,10093,   50,   92
260,19580923,   51,  143, 1292,  112,10145,   40,   87
260,19580924,   77,  156,  655,  138,10080,   40,   84
260,19580925,   82,  135,  760,   10,10054,   56,   76
260,19580926,   67,  132,  614,   46,10158,   57,   88
260,19580927,   26,  126,  903,    0,10235,   58,   86
260,19580928,   57,  130, 1293,    0,10166,   15,   83
260,19580929,   67,  166,  862,   51,10047,   56,   86
260,19580930,   51,  143,  132,  145, 9995,   50,   97
260,19581001,   46,  138,  407,   17, 9981,   56,   94
260,19581002,   67,  131,  669,   15,10015,   58,   90
260,19581003,   67,  128, 1180,    0,10102,   50,   84
260,19581004,   87,  145,  586,    9,10041,   58,   82
260,19581005,   72,  136,  893,    8,10097,   65,   84
260,19581006,   46,  113, 1025,   17,10154,   58,   88
260,19581007,   62,  103,  753,    6,10196,   57,   90
260,19581008,   82,  133,  593,    9,10204,   57,   89
260,19581009,   41,  149,  151,   24,10205,   12,   98
260,19581010,   46,  148,  296,   81,10148,   30,   93
260,19581011,   21,  117,  863,   11,10173,    8,   89
260,19581012,   26,  103,  461,   57,10168,    4,   94
260,19581013,   72,   94,  337,   65,10130,    2,   97
260,19581014,   51,  124,  429,    0,10107,   28,   87
260,19581015,   77,  128,  696,    2,10138,   35,   76
260,19581016,   98,   97,  694,  135,10078,   31,   82
260,19581017,   67,   98,  864,   36,10146,   62,   86
260,19581018,   46,   89,  800,   25,10239,   50,   90
260,19581019,   36,   92,  341,   11,10245,   50,   91
260,19581020,   57,  107,  733,   22,10232,   40,   88
260,19581021,   51,  116,  308,   11,10246,   58,   92
260,19581022,   26,  123,  211,   15,10301,    3,  100
260,19581023,   36,  114,  433,    0,10369,    7,   93
260,19581024,   21,  114,  265,    5,10378,   12,   98
260,19581025,   21,  118,  236,    0,10344,   26,   92
260,19581026,   10,  111,  161,    1,10346,   13,   96
260,19581027,   21,   87,  245,    0,10304,    1,  100
260,19581028,   26,   85,  243,    0,10268,    2,   94
260,19581029,   41,   57,  215,    1,10228,    0,  100
260,19581030,   41,   59,  100,    0,10165,    7,   95
260,19581031,   41,   73,   59,  133,10131,    8,   98
260,19581101,   36,   72,  704,   12,10222,   60,   88
260,19581102,   82,   65,  203,   48,10133,   40,   91
260,19581103,   31,   81,  204,   10,10087,    8,   98
260,19581104,   31,   90,  319,    4,10143,   56,   93
260,19581105,   36,   77,  260,    0,10140,   20,   95
260,19581106,   41,   76,  381,    0,10181,   35,   93
260,19581107,   62,   79,  118,   27,10149,   12,   98
260,19581108,   36,   97,   84,   38,10116,    1,   98
260,19581109,   31,   70,  507,    8,10154,   50,   87
260,19581110,   15,   33,  475,    0,10128,    1,   96
260,19581111,   31,   10,  377,    1,10128,    1,   97
260,19581112,   46,   16,  195,    1,10140,    0,   98
260,19581113,   31,   25,  201,    1,10104,    1,   94
260,19581114,   46,   72,  371,    0,10160,   56,   85
260,19581115,   31,   36,  591,    0,10256,    4,   92
260,19581116,   31,   28,  525,    2,10300,    1,   97
260,19581117,   41,   54,  300,    0,10313,    2,   92
260,19581118,   46,   63,  171,    0,10296,   40,   89
260,19581119,   36,   43,  258,    1,10309,    8,   96
260,19581120,   31,   34,  155,    1,10378,   13,   92
260,19581121,   41,   43,  266,    0,10383,   40,   90
260,19581122,   57,   35,   99,    0,10330,   20,   92
260,19581123,   36,   39,  106,    0,10286,   15,   94
260,19581124,   15,   33,   50,    0,10268,   12,   96
260,19581125,   15,   32,  108,    0,10242,   28,   88
260,19581126,   10,   53,  171,    0,10223,   25,   90
260,19581127,   21,   72,   79,   17,10254,    0,  100
260,19581128,   31,   50,  102,    0,10270,   16,   92
260,19581129,   26,   23,  102,    0,10240,   28,   82
260,19581130,   26,   14,  127,    4,10201,   26,   93
260,19581201,   31,   24,  455,    1,10259,    0,   93
260,19581202,   26,    2,  164,    3,10272,    0,   98
260,19581203,   21,   40,  298,    0,10255,    0,   98
260,19581204,   31,   41,   80,    0,10241,    0,  100
260,19581205,   36,   46,  192,    5,10183,    4,   91
260,19581206,   36,   25,  415,    5,10163,   58,   90
260,19581207,   31,   16,  175,    1,10160,   56,   93
260,19581208,   67,   14,  272,    7,10111,   18,   88
260,19581209,   72,   44,  186,  144,10031,   45,   91
260,19581210,   46,   28,  214,   47, 9994,   22,   97
260,19581211,   72,   45,   51,  107, 9869,   35,   93
260,19581212,   51,   35,   62,   54, 9899,    1,   98
260,19581213,   46,   55,  285,   38, 9801,   28,   93
260,19581214,   82,   47,   29,   38, 9783,   30,   92
260,19581215,   57,   52,   51,   38, 9799,   30,   95
260,19581216,   51,   68,   67,   39, 9776,   40,   96
260,19581217,   41,   69,  145,    0, 9870,   20,   95
260,19581218,   51,   58,   96,   11, 9957,   50,   94
260,19581219,   82,   83,   79,   14, 9909,   50,   90
260,19581220,   67,   94,  235,    5, 9918,   50,   91
260,19581221,   41,   68,   80,   34, 9976,   20,   96
260,19581222,   36,   20,  341,    2,10066,    1,   98
260,19581223,   41,   17,  145,    2,10134,    2,  100
260,19581224,   51,   48,   38,    0,10176,   20,   91
260,19581225,   31,   36,  104,    0,10184,   58,   92
260,19581226,   51,   34,   89,   28,10179,   20,   92
260,19581227,   82,   68,   19,   67,10062,   12,   93
260,19581228,   46,   73,   48,   15,10133,   15,   96
260,19581229,   62,   67,  198,   73,10181,   50,   87
260,19581230,   51,   64,  220,    0,10166,   30,   92
260,19581231,   87,   72,   80,   29,10087,   18,   89
260,19590101,   98,   59,  321,    5,10116,   58,   88
260,19590102,   77,   42,  122,  223, 9957,   50,   92
260,19590103,   51,   22,  153,   44,10030,   15,   89
260,19590104,   57,   19,  263,   28,10024,   60,   87
260,19590105,   51,   28,  189,   49,10098,   38,   95
260,19590106,   36,   16,  309,   43,10033,   20,   93
260,19590107,   67,   30,  122,   77, 9917,   20,   92
260,19590108,   62,   17,  331,   36,10042,    3,   89
260,19590109,   67,    8,  118,   51,10013,    6,   92
260,19590110,   36,   -9,  145,   32,10070,    2,   94
260,19590111,   62,  -13,  282,   54,10013,    1,   87
260,19590112,   82,   13,   81,  109, 9933,    2,   88
260,19590113,   46,   -1,  217,    0,10008,    6,   93
260,19590114,   36,   -2,  157,    9,10026,    2,   98
260,19590115,   26,  -26,  172,    4,10085,    1,   97
260,19590116,   31,  -36,  360,    3,10200,    0,   95
260,19590117,   57,  -18,  205,    1,10248,    2,   88
260,19590118,   77,    7,   77,   75,10160,   12,   93
260,19590119,   82,   36,  151,    4,10071,   15,   77
260,19590120,  108,   80,  104,    4, 9920,   60,   77
260,19590121,  129,   74,  406,   24, 9930,   60,   83
260,19590122,  129,   96,  241,   18, 9904,   65,   78
260,19590123,   62,   42,  493,   60,10057,   58,   85
260,19590124,   77,   31,  522,    2,10195,   58,   83
260,19590125,   46,   14,  534,    3,10311,   60,   92
260,19590126,   21,    0,  555,    1,10375,    0,   92
260,19590127,   41,   -4,  558,    0,10363,    1,   92
260,19590128,   36,    5,  610,    2,10325,   12,   89
260,19590129,   21,  -12,  590,    1,10278,    0,   95
260,19590130,   10,  -32,  192,    8,10254,    0,   97
260,19590131,   57,   30,  656,    6,10286,    7,   90
260,19590201,   57,    9,  722,    0,10330,   65,   88
260,19590202,   46,  -21,  788,    1,10350,   45,   91
260,19590203,   62,  -20,  649,    2,10373,   50,   86
260,19590204,   77,    3,  682,    0,10339,   13,   84
260,19590205,   36,   -9,  632,    0,10310,   18,   87
260,19590206,   15,  -39,  146,    2,10297,    1,   95
260,19590207,   26,  -47,  109,    1,10251,    1,   95
260,19590208,   21,  -47,  138,    1,10263,    1,   95
260,19590209,   15,  -42,   91,    0,10318,    0,   96
260,19590210,   31,  -35,  143,    0,10348,    2,   96
260,19590211,   31,  -28,  119,    2,10346,    0,   97
260,19590212,   26,  -19,  210,    1,10329,    0,   98
260,19590213,   15,  -29,  143,    0,10389,    1,   97
260,19590214,   36,  -34,  269,    0,10422,    0,   96
260,19590215,   26,   -7,  146,    1,10442,    0,   99
260,19590216,   21,    3,  254,    0,10452,    0,  100
260,19590217,   15,   30,  318,    1,10447,    0,   99
260,19590218,   26,   17,  135,    0,10407,    1,   99
260,19590219,   26,   -9,  191,    2,10364,    0,   99
260,19590220,   77,   36,  626,    4,10243,    0,   89
260,19590221,   72,   41,  283,   30,10230,   56,   89
260,19590222,   41,   36,  505,    0,10268,   60,   87
260,19590223,   46,   63,  549,    0,10268,    1,   90
260,19590224,   36,   55,  400,    1,10265,    0,   92
260,19590225,   46,   44,  339,    1,10264,    0,   99
260,19590226,   51,   74,  865,    1,10273,   18,   87
260,19590227,   46,   84,  860,    0,10283,   15,   82
260,19590228,   41,   82, 1011,    0,10248,   50,   77
260,19590301,   31,   73,  920,    0,10215,    9,   80
260,19590302,   46,   77,  960,    1,10179,    0,   81
260,19590303,   77,   97,  523,    6,10104,   56,   74
260,19590304,   72,   91,  470,    0,10015,   60,   82
260,19590305,   87,   89,  885,   52, 9993,   58,   81
260,19590306,   67,   83,  843,   45, 9991,   58,   83
260,19590307,   46,   84,  661,    4,10014,   56,   85
260,19590308,   36,   62,  244,   22,10125,   20,   89
260,19590309,   57,   52, 1247,    0,10189,   56,   77
260,19590310,   77,   56,  985,    0,10146,   56,   65
260,19590311,   77,   79, 1119,    4,10075,   45,   71
260,19590312,   31,   72,  642,    3,10119,   18,   89
260,19590313,   36,   50, 1163,    0,10235,   25,   79
260,19590314,   21,   22,  601,    0,10285,    5,   89
260,19590315,   51,   39,  280,   65,10236,    2,   95
260,19590316,   67,   52,  547,   39,10211,   50,   85
260,19590317,   67,   39, 1180,    0,10241,   50,   75
260,19590318,   51,   30,  414,    0,10208,   58,   77
260,19590319,   46,   58, 1151,    0,10203,    5,   81
260,19590320,   41,   70,  432,   94,10195,   16,   89
260,19590321,   41,   48,  161,   50,10216,    0,   97
260,19590322,   36,   80,  235,   30,10220,    0,   98
260,19590323,   26,   87,  290,    1,10265,    2,   98
260,19590324,   51,  119, 1227,    1,10205,    8,   85
260,19590325,   31,   87,  209,   67,10149,   15,   95
260,19590326,   41,   73, 1320,    0,10149,   25,   81
260,19590327,   67,   83, 1275,   20,10098,   38,   82
260,19590328,   51,   83, 1345,    0,10102,   58,   81
260,19590329,   51,   82, 1192,    0,10091,    2,   79
260,19590330,   41,   79,  671,  100,10046,   50,   87
260,19590331,   26,   79, 1544,    1,10207,    3,   83
260,19590401,   41,   87,  754,    0,10267,    6,   90
260,19590402,   26,  106,  699,    0,10277,    3,   91
260,19590403,   31,  115, 1384,    0,10229,    1,   84
260,19590404,   26,  106, 1483,    1,10158,    1,   86
260,19590405,   51,   77, 1175,    0,10106,   30,   81
260,19590406,   77,   68,  586,   41, 9957,   58,   84
260,19590407,   77,   56, 1207,   24, 9927,   60,   78
260,19590408,   93,   87, 1272,   33, 9907,   56,   78
260,19590409,   62,   71, 1140,  103, 9921,   60,   85
260,19590410,   41,   57,  754,   13, 9937,   30,   90
260,19590411,   57,   77, 1009,  107,10015,   25,   85
260,19590412,   67,  114, 1347,   14,10070,   56,   83
260,19590413,   57,  154, 1715,    0,10091,   62,   71
260,19590414,   67,  167, 1949,    0,10059,   70,   61
260,19590415,   51,  137,  839,   12,10066,   65,   72
260,19590416,   51,  125,  660,  201, 9995,   35,   86
260,19590417,   51,  146, 1957,    0,10002,    1,   79
260,19590418,   77,   95, 1173,    0,10089,   40,   82
260,19590419,   77,   74, 1701,    2,10192,   50,   71
260,19590420,   26,   51, 1831,    0,10274,   65,   64
260,19590421,   31,   56, 1327,    0,10281,   56,   75
260,19590422,   21,   92, 1784,    0,10249,    2,   80
260,19590423,   26,  107, 1726,    0,10203,   50,   79
260,19590424,   36,  108, 2298,    0,10200,   50,   76
260,19590425,   72,  136, 1549,    0,10118,   35,   64
260,19590426,   72,  113,  796,   89,10053,   50,   87
260,19590427,   62,   92, 1116,   67,10044,   56,   84
260,19590428,   51,   92,  870,   10,10031,   60,   84
260,19590429,   46,   95, 1228,   41,10062,    2,   81
260,19590430,   77,  105,  507,   18,10098,   30,   90
260,19590501,   57,   90, 1219,    0,10194,   50,   78
260,19590502,   57,   91, 1572,    1,10187,   50,   80
260,19590503,   67,   95, 1427,   27,10157,   56,   78
260,19590504,   41,   83, 2115,   23,10165,   56,   76
260,19590505,   36,   72, 1210,    1,10228,   62,   76
260,19590506,   46,  103, 2399,    0,10234,   60,   63
260,19590507,   46,  140, 2300,    0,10178,   56,   62
260,19590508,   46,  173, 2213,    0,10106,   56,   65
260,19590509,   36,  202, 1891,    0,10057,   48,   59
260,19590510,   62,  203, 2221,    0,10077,   60,   55
260,19590511,   51,  206, 2104,    0,10164,   56,   58
260,19590512,   62,  181, 2418,    0,10238,   60,   48
260,19590513,   51,  162, 2486,    0,10280,   65,   51
260,19590514,   51,  141, 2317,    0,10246,   62,   72
260,19590515,   46,  139, 2160,    1,10229,   62,   70
260,19590516,   46,  138, 2157,    0,10216,   30,   82
260,19590517,   57,  131, 2195,    0,10184,   56,   85
260,19590518,   57,  114, 1720,    0,10154,   56,   79
260,19590519,   31,  122, 1048,    0,10147,   57,   78
260,19590520,   41,  149, 1254,   38,10141,   28,   86
260,19590521,   72,  162, 2446,    0,10140,   57,   74
260,19590522,   77,  173, 2526,    0,10167,   62,   56
260,19590523,   72,  156, 2729,    0,10226,   70,   52
260,19590524,   51,  135, 2780,    0,10238,   60,   71
260,19590525,   41,  135, 2728,    0,10228,   60,   73
260,19590526,   46,  109,  582,    0,10212,   58,   82
260,19590527,   51,  106, 1130,    0,10199,   60,   70
260,19590528,   41,  102, 1216,    0,10173,   60,   71
260,19590529,   57,  111, 1767,   66,10152,   60,   82
260,19590530,   31,  115, 2772,    0,10151,   58,   75
260,19590531,   26,  126, 1974,    0,10146,   65,   76
260,19590601,   46,  127, 1628,   12,10185,   13,   84
260,19590602,   36,  132, 2485,    0,10257,    5,   72
260,19590603,   31,  160, 2831,    0,10239,   65,   58
260,19590604,   31,  197, 2409,    0,10186,   40,   59
260,19590605,   46,  208, 2226,    8,10122,   30,   63
260,19590606,   36,  166, 1709,    0,10134,   30,   79
260,19590607,   36,  158, 2232,    0,10175,   56,   74
260,19590608,   72,  137, 2174,   27,10160,   40,   77
260,19590609,   57,  135, 2395,   15,10141,   60,   75
260,19590610,   51,  121, 1465,    0,10209,   58,   75
260,19590611,   51,  115, 2163,   15,10285,   56,   71
260,19590612,   46,  124, 2879,    0,10327,   60,   70
260,19590613,   67,  149, 2893,    0,10342,   70,   70
260,19590614,   57,  139, 2887,    0,10345,   75,   73
260,19590615,   51,  121, 1706,    0,10258,   45,   74
260,19590616,   41,  132, 2363,    0,10206,   58,   67
260,19590617,   51,  177, 2701,    0,10161,   56,   64
260,19590618,   46,  152, 2462,    0,10180,   58,   69
260,19590619,   31,  131, 2460,    0,10240,   60,   66
260,19590620,   57,  149, 2923,    0,10255,   65,   63
260,19590621,   46,  202, 2515,    0,10207,   65,   49
260,19590622,   36,  209, 2086,    0,10200,   57,   54
260,19590623,   26,  202, 2022,    0,10220,    7,   72
260,19590624,   46,  222, 2490,    0,10181,   60,   40
260,19590625,   57,  218, 2327,    0,10142,   62,   39
260,19590626,   31,  183,  949,   65,10126,   25,   77
260,19590627,   46,  170, 1393,   41,10109,   58,   78
260,19590628,   62,  165, 1064,   80,10054,   60,   81
260,19590629,   57,  157, 1910,   16,10042,   60,   79
260,19590630,   67,  139,  543,   29,10109,   35,   89
260,19590701,   57,  157, 1244,    4,10209,   45,   83
260,19590702,   72,  178,  502,   58,10181,   56,   86
260,19590703,   57,  175, 1015,   19,10175,   46,   85
260,19590704,   26,  199, 2499,    1,10202,    1,   74
260,19590705,   41,  232, 2515,    0,10183,   40,   62
260,19590706,   57,  192, 2309,    1,10222,   60,   76
260,19590707,   26,  184, 2640,    0,10272,   58,   70
260,19590708,   41,  232, 2636,    0,10195,   60,   55
260,19590709,   36,  247, 2318,   19,10148,   50,   62
260,19590710,   36,  219, 1859,    0,10165,    6,   79
260,19590711,   62,  215, 2261,    0,10103,   40,   70
260,19590712,   62,  166, 1284,    4,10099,   60,   73
260,19590713,   57,  161, 2062,    8,10145,   15,   74
260,19590714,   31,  140, 1829,    1,10191,    9,   75
260,19590715,   31,  151, 2313,    0,10188,   60,   69
260,19590716,   26,  176, 2742,    0,10195,   60,   62
260,19590717,   31,  189, 1844,    0,10221,   50,   72
260,19590718,   41,  240, 2192,    0,10193,   16,   53
260,19590719,   51,  204, 2135,    0,10209,   48,   64
260,19590720,   46,  176, 2765,    0,10229,    3,   72
260,19590721,   46,  182, 2629,    0,10216,   58,   67
260,19590722,   46,  180, 2196,    0,10202,    7,   73
260,19590723,   51,  171, 2672,    0,10195,   60,   67
260,19590724,   51,  177, 2253,    0,10186,   60,   71
260,19590725,   41,  180, 2462,    0,10188,   57,   72
260,19590726,   36,  195, 2508,    0,10161,   65,   67
260,19590727,   31,  188, 1245,    6,10125,   60,   70
260,19590728,   51,  166, 1481,   12,10096,   60,   72
260,19590729,   31,  146, 1018,   81,10043,   50,   84
260,19590730,   36,  146,  527,  152,10049,    6,   93
260,19590731,   41,  160,  719,  114,10091,   30,   91
260,19590801,   46,  173, 1821,    0,10159,   58,   79
260,19590802,   46,  168, 1602,   11,10145,   30,   81
260,19590803,   21,  140,  583,   42,10160,   50,   91
260,19590804,   21,  164, 1078,    2,10170,   45,   83
260,19590805,   41,  163,  669,    1,10167,   40,   87
260,19590806,   26,  170, 1097,    0,10208,   35,   82
260,19590807,   31,  180, 2054,    0,10189,   20,   75
260,19590808,   41,  214, 2111,    0,10145,   50,   62
260,19590809,   21,  199, 1084,   47,10137,   20,   83
260,19590810,   31,  217, 1950,    7,10114,    5,   79
260,19590811,   46,  174,  359,   79,10102,   15,   91
260,19590812,   46,  171,  592,   22,10109,   25,   89
260,19590813,   51,  197, 1879,    0,10106,   50,   76
260,19590814,   51,  189, 1003,    9,10101,   56,   81
260,19590815,   36,  159, 1764,    0,10183,   62,   77
260,19590816,   41,  154, 2013,    0,10237,   58,   79
260,19590817,   36,  158, 2149,    0,10283,   56,   73
